message_id,kind,entity
0b501ab77dbaa099,procedure,PPT
acf1c79073fd8d63,procedure,Trabajo/Empleo
18a3b8ab91353a1d,procedure,PPT
bb24b051e60afeb9,procedure,Trabajo/Empleo
66353b4d18b7880f,procedure,Emprendimiento
7344865054d2af9e,procedure,Salud/EPS
2b74405fdf60f348,procedure,Salud/EPS
514890d6e352465f,procedure,PPT
fe39172d50cd4882,procedure,Regularización
f0517679c66dbc2f,procedure,Salvoconducto
f0517679c66dbc2f,procedure,PPT
5333cfdcd3b38a37,procedure,Pasaporte
e3f4d2c3933c277c,procedure,Trabajo/Empleo
e3f4d2c3933c277c,procedure,Pasaporte
3fb640b907decf29,procedure,Salud/EPS
cbf9a4b982921bf5,procedure,Trabajo/Empleo
cbf9a4b982921bf5,procedure,Cédula
1ce1dc14c57047be,procedure,PPT
cf42d4a39ca06711,procedure,Cédula
7fa1e3cbc6cf8ccc,procedure,Cédula
7fa1e3cbc6cf8ccc,procedure,Pasaporte
3c34aa4b34a93553,procedure,PPT
d173b4fa7910efba,procedure,Salvoconducto
e3b887c9d613a36b,procedure,Salvoconducto
e3b887c9d613a36b,procedure,Cédula
39fea74ab0ed97de,procedure,Nacionalidad/Naturalización
237dfb4b24ee2341,procedure,PPT
66612202b703daf3,procedure,PPT
27d6a99b8d4d2dbe,procedure,Cédula
6c8b0db76bc65c05,procedure,Visa
8b331a657f14ac59,procedure,Salud/EPS
c28af4966456d4a0,procedure,PPT
4b4d1890d6cdf276,procedure,Trabajo/Empleo
18791c5ff358eefb,procedure,Trabajo/Empleo
072f399c9f9cc256,procedure,Emprendimiento
d0426a708ed9bc7a,procedure,PPT
d0426a708ed9bc7a,procedure,Cédula
2e203801bc90ef34,procedure,Pasaporte
ed2f8c640e846146,procedure,Pasaporte
995e8dfe9ce8cacd,procedure,Visa
102d43d14d4f2c7d,procedure,Regularización
102d43d14d4f2c7d,procedure,Pasaporte
cd3ead89b9951e18,procedure,Regularización
cd3ead89b9951e18,procedure,Pasaporte
93a05434472bf25d,procedure,Trabajo/Empleo
23207e6704d16837,institution,Migración Colombia
675692ddbbd16e67,procedure,PPT
1e1d5a1ebf03a7ab,procedure,PPT
6fb3e485f279d426,procedure,PPT
785990c4867cc966,procedure,Salud/EPS
5a1b2efb5512429f,procedure,Salud/EPS
110b02aed6d94301,procedure,PPT
1b33d5b2dc6e5d0a,procedure,PPT
1b33d5b2dc6e5d0a,procedure,Salud/EPS
711cdd5cc33cca98,procedure,Visa
5fd52e5c671c1bf6,procedure,Vivienda/Arriendo
43f6ad984abaa119,procedure,PPT
43f6ad984abaa119,procedure,Educación
43f6ad984abaa119,procedure,Salud/EPS
2977b17215482904,procedure,PPT
fd7f433d7bf27265,procedure,PPT
e7ddd0b1b660cbdb,procedure,Salvoconducto
429df8c96e5fc533,procedure,Salud/EPS
9934f788293dbc95,procedure,Trabajo/Empleo
9934f788293dbc95,procedure,Ayuda humanitaria
fc0f6ccbd89e6829,procedure,Salvoconducto
fc0f6ccbd89e6829,institution,Cancillería
5972fbf9b4d79fd2,procedure,Salud/EPS
e154be49537154ab,institution,Migración Colombia
34e689a9c1266fe1,procedure,Salvoconducto
34e689a9c1266fe1,procedure,Regularización
34e689a9c1266fe1,procedure,Cédula
ee9a5545774478bc,procedure,Visa
ee9a5545774478bc,procedure,Pasaporte
76656aafa689e265,procedure,Refugio/Asilo
d3eac613c316ea7d,procedure,PPT
5cdebc7f55c0094c,procedure,Regularización
adc28431a2882113,procedure,Trabajo/Empleo
cfff91392cb04654,procedure,Regularización
e8b1214fb459c5aa,procedure,PPT
ba6c1996fbd7d0ef,procedure,PPT
94e624a906c4a062,procedure,Visa
94e624a906c4a062,procedure,Nacionalidad/Naturalización
ec6a9157750c3a92,procedure,Nacionalidad/Naturalización
c01e956447c5a394,procedure,Visa
2c15d91f63b0af7a,procedure,Visa
2bb3462480400c4f,procedure,Emprendimiento
7b3512c2ba5aef5c,procedure,Ayuda económica
b707bc7eec366140,procedure,PPT
7e4300242a9ec426,procedure,SISBÉN
7e4300242a9ec426,procedure,Salud/EPS
4716efd4c29317b7,procedure,Salvoconducto
e26a9f22fa9d14e3,procedure,Salud/EPS
de0ef5fce16445dd,procedure,Emprendimiento
84ff4343ba9d7ac5,institution,Migración Colombia
a0e4534cdba17155,procedure,PPT
a1b4f1607ae4576e,procedure,Trabajo/Empleo
5cdad3ec68c38464,procedure,Ayuda humanitaria
112beee08965deb3,procedure,Trabajo/Empleo
112beee08965deb3,procedure,Emprendimiento
7f5648e0c6f67dd7,institution,ACNUR
1cf0ca43a2813adc,procedure,Regularización
4637e566d311f068,procedure,PPT
4e9b098358d6cd9c,procedure,PPT
950a6d89d7feec7c,procedure,Salud/EPS
7a6a07a50471c52f,institution,ICBF
147c962c2f4bfae7,procedure,Salud/EPS
57ec82172c4690e2,procedure,Educación
51ad925ca78fa5e4,procedure,Educación
672cf80464526ff2,procedure,PPT
d30da659ab765440,procedure,PPT
d30da659ab765440,procedure,Trabajo/Empleo
24684d0ca21d2c81,procedure,Salvoconducto
805d6a0d5d284dcf,procedure,Regularización
d65fa1afdd3306e4,procedure,PPT
db1382f3fd089ab7,procedure,PPT
2c0023e526f5f5ba,procedure,PPT
2c0023e526f5f5ba,procedure,Emprendimiento
c16ed6f16dd341bf,procedure,Nacionalidad/Naturalización
07a535be9fef332b,procedure,Cédula
494a4ec93ef76495,procedure,PPT
494a4ec93ef76495,institution,Migración Colombia
3b59fc4ee705a1b4,procedure,Salud/EPS
cab74e9ee081a5f3,procedure,Salvoconducto
cab74e9ee081a5f3,procedure,Regularización
14467dd9dafd1ac2,procedure,PPT
24dce5d1ea31f5f8,procedure,PPT
d4dbb86b84a580cd,procedure,Visa
f4ddbf10edee3dd2,procedure,Pasaporte
6302a7918a3660a3,procedure,PPT
d687778777958511,procedure,PPT
d687778777958511,procedure,Emprendimiento
05b80c15b3831aab,procedure,PPT
05b80c15b3831aab,procedure,Trabajo/Empleo
755466897fdd6e4c,procedure,Ayuda humanitaria
9cdd5e4516e87c0a,procedure,Ayuda humanitaria
892777db9fc9d96b,procedure,Ayuda humanitaria
fb5c378e2ef1e576,procedure,Emprendimiento
a3d5efebcfd4a258,procedure,Refugio/Asilo
34e0b9d634a48d6d,procedure,PPT
f1cb74e7b21ae163,procedure,Salud/EPS
a91ea6a4fe896d00,procedure,Salud/EPS
93be1514195e4d07,procedure,Visa
8698ed6cbbb7c71a,procedure,Trabajo/Empleo
61aacd534942a488,procedure,Trabajo/Empleo
61aacd534942a488,procedure,Salud/EPS
dc9dce7b87bbec8c,procedure,Ayuda económica
11dee435a0405e21,procedure,Trabajo/Empleo
11dee435a0405e21,procedure,Vivienda/Arriendo
8b450dd93632fd21,procedure,Visa
8b450dd93632fd21,procedure,Cédula
93f956e90dbf354c,procedure,Pasaporte
0ae9673317fa0271,procedure,Visa
0ae9673317fa0271,procedure,Cédula
4434e518480a7ad3,procedure,Registro civil/Apostilla
5066dd8f78b22309,procedure,Trabajo/Empleo
daf2357a55c4d932,institution,ACNUR
d2a84fd3913c273d,procedure,Trabajo/Empleo
d2a84fd3913c273d,procedure,Emprendimiento
80adcebfe07280cb,procedure,Salud/EPS
9459a9cadf14d750,procedure,SISBÉN
53276a9e2028f49a,procedure,SISBÉN
7e6a6279510ee3a8,procedure,Salud/EPS
efca86a7d8ea7eac,procedure,PPT
efca86a7d8ea7eac,procedure,SISBÉN
d55fef32e3194840,procedure,Salud/EPS
368a52a95de75788,procedure,Visa
7826b84be390a148,procedure,Visa
7826b84be390a148,procedure,Trabajo/Empleo
ae641be3aa92a7dc,procedure,Trabajo/Empleo
f590679602be463c,procedure,Trabajo/Empleo
e7db3ac28daae267,procedure,Salvoconducto
d9b70f6d71fd06bc,procedure,Salvoconducto
91a73c43b46c8bbd,procedure,PPT
24ad3ac475636c93,procedure,Educación
a9b0dd0b009a2585,procedure,PPT
4587acb833d30cea,procedure,Cédula
a991684c1e0cd993,procedure,Emprendimiento
b0b047adc2488d43,procedure,Salud/EPS
576dddbdc77fd0a7,procedure,Ayuda humanitaria
df1100b7659d99e1,procedure,Salud/EPS
b5c433271d8b968c,procedure,PPT
42b14622ad4a07db,procedure,PPT
b205001ce0f0e316,procedure,Refugio/Asilo
8b492eb0b735417c,procedure,Trabajo/Empleo
3c5be578cb56b471,procedure,Regularización
4880a6f3f2054025,procedure,Regularización
4880a6f3f2054025,institution,Migración Colombia
677ac7de7d80e5c4,procedure,PPT
677ac7de7d80e5c4,procedure,Nacionalidad/Naturalización
578f9e389f94234e,procedure,PPT
bf3ac4758abf7af9,procedure,PPT
07d218421256b86e,procedure,Salud/EPS
6c0c07debd28ec50,procedure,Salud/EPS
7dfccb8141b3a5ca,procedure,PPT
1109a4adfe139076,procedure,Visa
4720d420dbb94bda,procedure,Visa
a91d66b308c4a0e0,procedure,Visa
9b5348a5db7e1334,procedure,Trabajo/Empleo
e5f3d86196ba8bcf,procedure,PPT
40811bc02f2630c7,procedure,Refugio/Asilo
1c4d9bf4f0425ee8,procedure,Trabajo/Empleo
d332ffddf93e35b2,procedure,PPT
e0aafa72874495a6,procedure,PPT
e0aafa72874495a6,procedure,Trabajo/Empleo
9b5b33e56302fca1,procedure,Ayuda humanitaria
ce3f4f71e49a64ac,procedure,PPT
ce3f4f71e49a64ac,procedure,Registro civil/Apostilla
ce3f4f71e49a64ac,procedure,Cédula
ce3f4f71e49a64ac,procedure,Pasaporte
12334f9dc9516626,procedure,Regularización
354b48cde4099dde,procedure,Salvoconducto
354b48cde4099dde,procedure,PPT
354b48cde4099dde,procedure,Refugio/Asilo
96d7821bf454e823,procedure,Salvoconducto
fa73bdac82dfe3e3,procedure,Trabajo/Empleo
6a1269b13aaf7bd7,procedure,Salvoconducto
818bcbc1b0818b81,procedure,Trabajo/Empleo
818bcbc1b0818b81,procedure,Ayuda humanitaria
2100956f084d8f5b,procedure,Salvoconducto
41b42bb93cc2ba7b,procedure,Trabajo/Empleo
41b42bb93cc2ba7b,procedure,Ayuda económica
35fd3883997698b7,procedure,PPT
99683247f0c78158,procedure,Nacionalidad/Naturalización
99683247f0c78158,procedure,Regularización
d333feadbe345df7,procedure,Trabajo/Empleo
f8e9b7db441ea741,procedure,PPT
0488e45c3d546d7e,procedure,Salvoconducto
23e3286146cd2f17,procedure,Pasaporte
91f092bc35f4ccf6,procedure,Regularización
56c9ebc6031d2a80,procedure,Salvoconducto
56c9ebc6031d2a80,procedure,Regularización
7e7c7fda4c06ff3d,procedure,PPT
88f6cab175ead951,procedure,Regularización
88f6cab175ead951,procedure,Cédula
88f6cab175ead951,procedure,Pasaporte
1789f2b063ea97d8,procedure,Visa
1a77bf45de4495b4,procedure,Visa
1a77bf45de4495b4,institution,Cancillería
f4424a04f8d1d800,procedure,PPT
842f800a7bc48002,procedure,PPT
e2c4233a286d3ab0,procedure,Salud/EPS
ae875f6a3481186d,procedure,Salud/EPS
ed5a440599da74b7,procedure,Trabajo/Empleo
d24f18a4273215ec,procedure,Nacionalidad/Naturalización
333f71d693878dc9,procedure,Salvoconducto
333f71d693878dc9,procedure,Trabajo/Empleo
333f71d693878dc9,procedure,Cédula
c2fe506a8379e08b,procedure,Salvoconducto
c2fe506a8379e08b,procedure,Cédula
5e630011d3eb90e5,procedure,Salvoconducto
0ec8ef4e95241fdc,procedure,Salvoconducto
838ce45c2fa6f9ab,procedure,Salvoconducto
838ce45c2fa6f9ab,procedure,Regularización
838ce45c2fa6f9ab,procedure,Salud/EPS
86b376a72985599a,procedure,Salud/EPS
6f49fe07ff30252d,procedure,Salud/EPS
084a8eef495cea0d,procedure,Salud/EPS
438cffde68156ac6,procedure,Salud/EPS
8b0292d4376877c1,procedure,Salud/EPS
455ea5995966ab84,procedure,Ayuda humanitaria
17490e3974e3c7d0,procedure,Ayuda humanitaria
39914a1784d4a998,procedure,Salud/EPS
86bbdd24b6d9ed58,procedure,Salvoconducto
5e243123b6eec50e,procedure,Visa
5e243123b6eec50e,procedure,Regularización
b937f7bccb7f72a7,procedure,Salud/EPS
5d711844bb922d72,procedure,Cédula
3c9e631b7b190f9b,procedure,Regularización
3c9e631b7b190f9b,procedure,Salud/EPS
7fa666ae04b498df,procedure,Nacionalidad/Naturalización
f3686ec4bd411670,procedure,Trabajo/Empleo
f7c6f264da46c90d,institution,Registraduría
5de6db0bccf9ef09,procedure,Nacionalidad/Naturalización
a7c07f8f38ac8b5c,procedure,Registro civil/Apostilla
441517e38073dc63,procedure,Nacionalidad/Naturalización
6caa9aae6ec742c0,procedure,Nacionalidad/Naturalización
64b42773ba2311d1,procedure,Nacionalidad/Naturalización
d9f5af857f6f8583,procedure,Registro civil/Apostilla
d9f5af857f6f8583,institution,Registraduría
214bb49d679e0c7f,procedure,Trabajo/Empleo
19f45ee5a83eb8eb,procedure,PPT
f58d3770e4354871,procedure,Trabajo/Empleo
8eabb1989a2fabff,procedure,PPT
8eabb1989a2fabff,procedure,Trabajo/Empleo
7aadc53e4d42bfdd,procedure,Trabajo/Empleo
ceaf89c6aef4fee0,procedure,Trabajo/Empleo
ceaf89c6aef4fee0,procedure,Cédula
1c2820d6463944ad,procedure,Salud/EPS
f421f78fdb276cc1,procedure,Salud/EPS
ee14e766f6b4f034,procedure,Salud/EPS
3bec7b2a9fd15bf4,procedure,Visa
467512d50495b68d,procedure,Visa
3f2715dac2f5e4a7,procedure,Regularización
6023e414753914ea,institution,Migración Colombia
33460fb9a40bbe32,procedure,Salud/EPS
33460fb9a40bbe32,procedure,Cédula
7df23fb3d74cb722,procedure,PPT
324ebf1f1e805c58,procedure,PPT
7d1adad62b4c5a36,procedure,PPT
a566e677d756ee4e,procedure,PPT
a566e677d756ee4e,institution,Migración Colombia
59873adb9d0de068,procedure,Pasaporte
c74c8d2ee7a83f83,procedure,Trabajo/Empleo
be4ae0acf88c483d,procedure,PPT
f7e669484d27a8f4,procedure,Pasaporte
3559697b28e226b7,procedure,Regularización
88e49fc0b57f680d,procedure,Refugio/Asilo
81a11d43adbc0600,procedure,Refugio/Asilo
87be879996e8086c,procedure,Trabajo/Empleo
6a7d92d6c93c31b3,procedure,PPT
6a7d92d6c93c31b3,procedure,Trabajo/Empleo
57db864b8eca8377,procedure,Salvoconducto
63861e8ad37e719e,procedure,Visa
63861e8ad37e719e,procedure,Pasaporte
3d44c7bea31bd4c1,procedure,Ayuda económica
fe3b096d9172258c,procedure,Trabajo/Empleo
394ee26010ef69c5,procedure,Cédula
7d00df8fbaf29b0e,procedure,Cédula
c867b8cb4825723d,procedure,Regularización
c79293d8caf6921f,procedure,Regularización
f477066387e56c82,procedure,PPT
84b55facdc4d4262,procedure,Regularización
e9663ce1e9982ddf,procedure,Regularización
199b400fcf7fe4c8,procedure,Trabajo/Empleo
199b400fcf7fe4c8,procedure,Salud/EPS
c273694df7857416,procedure,PPT
3156bf4718deef52,procedure,PPT
a2fd232f325b5bba,procedure,Trabajo/Empleo
a2fd232f325b5bba,procedure,Salud/EPS
13fdbdd7b44b87ec,procedure,PPT
a3014d07c6f8637a,procedure,PPT
d1ec7547f6e86792,procedure,PEP
d1ec7547f6e86792,procedure,Registro civil/Apostilla
8d036872732fe929,procedure,Trabajo/Empleo
be69372917118a4d,procedure,PPT
76ab6194d9944057,procedure,PPT
76ab6194d9944057,procedure,Trabajo/Empleo
66d4fd1674eac687,procedure,Salvoconducto
bc5ea61598f4e2c4,procedure,Salvoconducto
1053978348196489,procedure,Salvoconducto
1053978348196489,procedure,Regularización
be51740874c753c2,procedure,PPT
be51740874c753c2,procedure,Cédula
33980ffb2b0d07fe,procedure,Regularización
2e1c44001057a5e0,procedure,Trabajo/Empleo
7d9350321c178bef,procedure,Visa
37ef353bb4d230f0,procedure,PPT
ff60f23687f99f0a,procedure,Cédula
f800d4c1d5bae926,procedure,Visa
f800d4c1d5bae926,procedure,PPT
f800d4c1d5bae926,procedure,Pasaporte
1d3701e8e9a0c68d,procedure,Pasaporte
8703b465d2831f50,procedure,Nacionalidad/Naturalización
747e55ca49a12f71,procedure,Registro civil/Apostilla
15656abd72b97d19,procedure,Visa
15656abd72b97d19,procedure,PPT
afca40a49e85a396,procedure,Nacionalidad/Naturalización
afca40a49e85a396,procedure,Registro civil/Apostilla
bbf795f8e6138942,procedure,Salud/EPS
41cb3dca103d377b,procedure,SISBÉN
41cb3dca103d377b,procedure,Salud/EPS
277adbf9e0ed7cbd,procedure,Trabajo/Empleo
0fb992d65c76ff46,procedure,Visa
6ce3916091b83c93,procedure,Emprendimiento
bf5667ff9a861469,procedure,PPT
bf5667ff9a861469,procedure,Nacionalidad/Naturalización
bf5667ff9a861469,procedure,PEP
bf5667ff9a861469,procedure,Pasaporte
f304df1c160e711b,procedure,PPT
f304df1c160e711b,institution,Migración Colombia
f304df1c160e711b,procedure,Cédula
f304df1c160e711b,procedure,Pasaporte
f8e22252374d9ea6,procedure,PPT
fe91eced180dda69,procedure,Salvoconducto
fe91eced180dda69,procedure,Pasaporte
9f7be792eb28c837,procedure,PPT
8fdfbdc58469babc,procedure,Cédula
aa1ca418d523a7d6,procedure,Visa
aa1ca418d523a7d6,procedure,Cédula
754d81fb766a3a01,procedure,Emprendimiento
754d81fb766a3a01,procedure,Salud/EPS
754d81fb766a3a01,procedure,Cédula
9dacd898be5773a0,institution,ACNUR
8f2aecc69fbfe474,procedure,PPT
8f2aecc69fbfe474,procedure,Cédula
7bcdca80dcf44dc2,procedure,Registro civil/Apostilla
2343534c54349875,procedure,PPT
2343534c54349875,procedure,Regularización
d14241078daa6a70,procedure,PPT
2369594c92b98ac7,procedure,Registro civil/Apostilla
76aa0ac16ae61382,procedure,Cédula
76aa0ac16ae61382,procedure,Pasaporte
1b0d4afcff5f28db,procedure,PPT
1b0d4afcff5f28db,procedure,Pasaporte
23c6aca02a40a2d3,procedure,Ayuda económica
ac17e952676fa20a,procedure,Nacionalidad/Naturalización
cc65a73d478b21e7,procedure,Visa
3a0291c7eb0a30bc,procedure,Visa
68432668a9c9b604,procedure,Visa
a91c1ad1eb587d57,procedure,PPT
bf6835c026c10272,procedure,Cédula
99e70a18309cce5c,procedure,PPT
e1ff4754904274eb,procedure,Visa
b6fa13c4d827e216,procedure,Visa
de49c82fb25cee90,procedure,Salud/EPS
57887b0d92bfa418,procedure,Trabajo/Empleo
c980bafc4fb3c9e3,procedure,Visa
c980bafc4fb3c9e3,procedure,Trabajo/Empleo
2f913e471c066331,procedure,Visa
7faafd650d33fc93,procedure,Visa
b85642d275349418,procedure,Trabajo/Empleo
83af393147361ca9,procedure,Trabajo/Empleo
d27a11655a244946,procedure,Trabajo/Empleo
b012712b9b805405,procedure,Trabajo/Empleo
d4abc74001f8b6c4,procedure,PPT
d4abc74001f8b6c4,procedure,Cédula
d4abc74001f8b6c4,procedure,Pasaporte
3fc1b2d1d3d729cc,procedure,Salud/EPS
a31ab4256e7b747c,procedure,PPT
c9fd47829d7e9b06,procedure,Salud/EPS
e72130b789919e79,procedure,Salud/EPS
960fc782fcf373c5,procedure,PPT
823935597b98f859,procedure,Ayuda humanitaria
747fe7f98156d009,procedure,Regularización
d8349a1dc647fdba,procedure,PPT
665cdd999f2a11e0,procedure,Salvoconducto
436e836f1e6decff,procedure,PPT
57016c3c01c269df,procedure,PPT
d3a119789f363871,procedure,Salud/EPS
54064455e27ca9d5,procedure,PEP
3e2b7f893b428765,procedure,PPT
e2726ab46965362c,procedure,Salvoconducto
e2726ab46965362c,procedure,Trabajo/Empleo
e004fccda92472a9,procedure,Cédula
5f7834e373e6aaf7,procedure,Salvoconducto
fcfebc0e50d726c7,procedure,Salvoconducto
fcfebc0e50d726c7,procedure,Salud/EPS
a19c3e5417fafe63,procedure,Emprendimiento
a19c3e5417fafe63,procedure,Ayuda económica
91976e3f13d8579f,procedure,Nacionalidad/Naturalización
e6a9d8106e052b7f,procedure,Salvoconducto
e6a9d8106e052b7f,procedure,PPT
3cb0f7d64f324067,procedure,Trabajo/Empleo
55980e2faee69ca8,procedure,Ayuda humanitaria
55980e2faee69ca8,procedure,Salud/EPS
54d4f5558a46bfbf,procedure,Registro civil/Apostilla
fd992fc826892cea,procedure,Cédula
ffee9fc2d0e12927,procedure,Trabajo/Empleo
23aa6178a521db95,procedure,Salud/EPS
71a8d0e66931d4a6,procedure,PPT
351e890f7e5d255c,procedure,Salud/EPS
070de17c17541fc1,procedure,Trabajo/Empleo
9b1be11b7294d302,procedure,Cédula
e612f477b99206a3,procedure,Trabajo/Empleo
5369525156dd05b9,procedure,Salud/EPS
57fb7c9e73db2db3,procedure,Pasaporte
310d8f4e9d533d83,procedure,Visa
310d8f4e9d533d83,institution,Migración Colombia
310d8f4e9d533d83,procedure,Cédula
e84fde0c97f1ffda,procedure,Visa
6fdb79d4d53b0bba,procedure,Visa
29f9137c92fdc2b8,procedure,Visa
29f9137c92fdc2b8,procedure,Pasaporte
1e0179d8e095460f,procedure,Trabajo/Empleo
2f3f4a16764569d7,procedure,Pasaporte
a84033d8402d7652,procedure,Regularización
99665c51e32dc390,procedure,Registro civil/Apostilla
540b57b455886a8a,procedure,SISBÉN
540b57b455886a8a,procedure,Salud/EPS
f9202a95c6a58315,procedure,Nacionalidad/Naturalización
f9202a95c6a58315,procedure,Cédula
5a318adc8ce16885,procedure,Trabajo/Empleo
b8a472c6f62073ff,procedure,Nacionalidad/Naturalización
739e3b2a99e318b6,procedure,PPT
bee4c72a038fecd8,procedure,PPT
1408526e8efa8ec4,procedure,Visa
1408526e8efa8ec4,procedure,Pasaporte
a6b1762fca93774a,procedure,Emprendimiento
40d1b3ff4e138679,procedure,Emprendimiento
069c18a10712ab16,procedure,Cédula
07b9569098027ca0,procedure,PPT
07b9569098027ca0,institution,Migración Colombia
75e90b187ab67023,institution,Migración Colombia
201583f16da6544c,procedure,PPT
201583f16da6544c,procedure,Salud/EPS
b1ec7642a2e6145d,procedure,PPT
b1ec7642a2e6145d,procedure,Educación
af2412b1620cd67e,procedure,SISBÉN
af2412b1620cd67e,procedure,Pasaporte
1b507936cbd55230,procedure,Salud/EPS
1b507936cbd55230,procedure,Pasaporte
1f41ba84add8ef37,procedure,Salvoconducto
23c1b0672a8eeca4,procedure,Nacionalidad/Naturalización
23c1b0672a8eeca4,procedure,Registro civil/Apostilla
f15d868370b57bd3,procedure,Registro civil/Apostilla
34369b258c3e55e4,procedure,PPT
79b113c1bb6f17bd,procedure,Trabajo/Empleo
ffd70fc9baf0a249,procedure,Emprendimiento
4768d05268c7f1f7,procedure,PPT
5ee6033396627e57,procedure,PPT
e6b13a7513079949,procedure,PPT
eddc463672cefc3f,procedure,PPT
ae92117634179a83,procedure,Visa
ae9456e0f26cb373,procedure,Nacionalidad/Naturalización
8f6bc7c736db1ac2,procedure,Visa
5bba00681c8c7c79,procedure,PPT
a144f064493465f1,procedure,Trabajo/Empleo
a144f064493465f1,procedure,Vivienda/Arriendo
7c75c70baf67e97b,procedure,PPT
d6754c7d5744ed18,procedure,Ayuda humanitaria
95de75f5e5d56b40,procedure,Registro civil/Apostilla
7bb41818d9e5c598,procedure,PPT
7bb41818d9e5c598,procedure,Trabajo/Empleo
8900bef27e6569e2,procedure,PPT
8900bef27e6569e2,procedure,Trabajo/Empleo
208e811425af4c70,procedure,PPT
1e96bf072a69508b,procedure,PPT
f315eb5f86803b8e,procedure,PPT
c90c8eceb4283681,procedure,Salud/EPS
f89c10bdc8ddbcae,procedure,Trabajo/Empleo
fdecf12c569ab8dd,procedure,Trabajo/Empleo
dff460b9171c2908,procedure,Ayuda económica
8ad9904e8b9dc29f,procedure,PPT
a7d19797cba2e1fc,procedure,PPT
ee93148db58765da,procedure,Salvoconducto
2f8584fbb0376dcc,procedure,Cédula
df4b8e61d9f75f19,procedure,Salvoconducto
1fae04381e407467,procedure,Salvoconducto
9ae19d9d063b8211,procedure,Salvoconducto
9ae19d9d063b8211,institution,Cancillería
c60ac4b8f2634cff,procedure,PPT
60a05ab2b3c11f15,procedure,PPT
1bac5a9e1cb41cdc,procedure,Refugio/Asilo
51ff2da96ce38303,procedure,Visa
271cd20032f4ca97,procedure,Visa
3eb72ab70c4c31a3,procedure,Ayuda económica
ff96bfee00bc2247,procedure,PPT
f6112f63b225cc62,procedure,Cédula
f6112f63b225cc62,procedure,Ayuda económica
94d402ae65b482e2,procedure,Cédula
b479c10b50fe9c2b,procedure,Visa
5758a60c2e95230c,procedure,Ayuda económica
93544c9dac5b8b27,procedure,Refugio/Asilo
c7e98a10d0701d14,procedure,Refugio/Asilo
dc352dc1b22a838e,procedure,Refugio/Asilo
bcaea457ecf36fd1,procedure,Refugio/Asilo
ba7bd46908b01e7a,procedure,SISBÉN
36e1b39a47165cbb,procedure,PPT
57678d2670efc133,procedure,PPT
57678d2670efc133,procedure,Salud/EPS
0309d90651682fda,procedure,Salud/EPS
ded8c9725d85f5f7,procedure,Salvoconducto
b9bb94e1f0fae716,procedure,Pasaporte
e7e074026d727a6b,procedure,Salvoconducto
490aa2971059a210,procedure,Visa
490aa2971059a210,procedure,Regularización
490aa2971059a210,procedure,Trabajo/Empleo
88e5368e3cc6bd56,procedure,Trabajo/Empleo
15eef2fab6e20fb2,procedure,PPT
15eef2fab6e20fb2,procedure,Salud/EPS
f5dc7f4592889188,procedure,Ayuda económica
825840ce4fd993cc,procedure,Ayuda económica
48212fed83eb3b00,procedure,Refugio/Asilo
c8837c4c4cde822b,procedure,Trabajo/Empleo
3f6a07282b72505e,procedure,PPT
87fa34ab205d8c94,procedure,Salud/EPS
2f072059cd2aafec,procedure,Salud/EPS
406c8d6a8420a897,procedure,Salud/EPS
8f741aaf58ef66da,procedure,PPT
c6a0528229c281cd,procedure,Emprendimiento
733ea2102b34446e,procedure,PPT
47f8d33ad3203c6a,procedure,Trabajo/Empleo
91007e76f9998406,procedure,Regularización
97d9cb4e40b90db8,procedure,Trabajo/Empleo
fe8a67bb725c37c3,procedure,Trabajo/Empleo
fe8a67bb725c37c3,procedure,Vivienda/Arriendo
b41f264a6074e9e8,procedure,Salud/EPS
e7dfe95380a93f14,procedure,Salvoconducto
a1ae6cf1907f9bb1,procedure,PPT
22bf6df055650b4b,procedure,PPT
e75a20a581a489cb,procedure,Emprendimiento
8df504c510e14804,procedure,Cédula
c018f3ecd1fbee80,procedure,Visa
3ab89818353ee9ef,procedure,Visa
3ab89818353ee9ef,procedure,Cédula
50d286241b701598,procedure,Visa
9905e2147c53a988,procedure,Pasaporte
05a14ae91f9add01,procedure,Salvoconducto
c29027a4d9e6ecc9,procedure,Salud/EPS
25b178ba51f060c4,procedure,Ayuda humanitaria
234a872912836bf2,procedure,Trabajo/Empleo
496d9aeb84317aea,procedure,Regularización
617d8365ed7450ea,procedure,PPT
6baccf19a4b18880,procedure,PPT
e94c0ea9ead61fc0,procedure,PPT
e2b6ed84dcc8cca1,procedure,PPT
83f82bac5342eab7,procedure,PPT
b77440aeede5d044,procedure,Ayuda económica
7379ece693bf1455,procedure,PPT
a662a74e4d07693b,procedure,PPT
ea54bbeb93a281d9,procedure,SISBÉN
f6e6429c7418cbf3,procedure,Vivienda/Arriendo
57126564c3c839f9,procedure,Ayuda humanitaria
95a9f8c5de17c4d2,procedure,Trabajo/Empleo
be1205dcdbbdc531,procedure,Trabajo/Empleo
3f9fd328f3cb6a1f,procedure,Trabajo/Empleo
1e2899fcb5a9f0f3,procedure,Salud/EPS
186c1164d3beb5c9,procedure,Trabajo/Empleo
e0fc7e5fc633edd5,procedure,Trabajo/Empleo
e0fc7e5fc633edd5,procedure,Salud/EPS
06136525a0857cdf,procedure,Trabajo/Empleo
c683179b78cf76fb,procedure,Refugio/Asilo
1ecb3747e51b6d4a,procedure,Refugio/Asilo
5f3c91a6f19fbe56,procedure,Refugio/Asilo
