user_id,instrument_version,gender_clean,age_num,age_flag,city_canon,department,nationality_canon,away_duration_canon,away_duration_order,city_duration_canon,city_duration_order,n_questions,minors,destination_country,language,registration_status,attempts,is_returning,safety_alert,escalation_status,age_range,age_range_order,session_minutes,n_msgs_user,has_text,first_seen,registered_at,is_repeat_asker,intends_to_stay,cluster_id,subcluster_id,subcluster_name
8c0dd341c5ed,v2,Woman,36.0,ok,Bogotá,Bogotá,Colombia,Did not respond,-1.0,Did not respond,-1.0,,Yes,,Spanish,Completed,1.0,,,,35-44,3,,0,False,,2026-07-27 18:03:32.647,False,True,-1,-10,No conversation text
8c55a7380118,v1,Woman,53.0,ok,Medellín,Antioquia,Venezuela,1–5 years,3.0,1+ year,4.0,5.0,No,Colombia,Spanish,Completed,,,,,45-54,4,,9,True,2026-03-25 14:27:47.842,2026-03-25 14:27:47.842,True,True,2,20,Family nationality options
8c76ab127eda,v2,,,ok,Other,,Unknown,Did not respond,-1.0,Did not respond,-1.0,,,,Not specified,In Progress,1.0,,,,Not specified,6,,0,False,,2026-07-27 16:01:41.006,False,True,-1,-10,No conversation text
8cadaabfc46b,v1,Woman,46.0,ok,Other,,Venezuela,5+ years,4.0,< 1 month,0.0,4.0,Yes,Colombia,Spanish,Completed,,,,,45-54,4,,6,True,2026-05-09 17:34:13.314,2026-05-09 17:34:13.314,True,True,4,41,Food and shelter from organisations
8cbaa78b7f53,v1,Woman,57.0,ok,Other,,Venezuela,1–5 years,3.0,Did not respond,-1.0,1.0,Yes,Colombia,Spanish,Completed,,,,,55+,5,,2,True,2026-06-14 21:28:06.686,2026-06-14 21:28:06.686,False,True,2,20,Family nationality options
8cc3e6296d4b,v1,Woman,37.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,2,True,2026-05-05 20:27:56.077,2026-05-05 20:27:56.077,False,True,4,40,Health access and registration
8d209885c75b,v1,Woman,49.0,ok,Medellín,Antioquia,Venezuela,1–5 years,3.0,1+ year,4.0,8.0,No,Colombia,Spanish,Completed,,,,,45-54,4,,10,True,2026-05-28 21:43:10.860,2026-05-28 21:43:10.860,True,True,4,40,Health access and registration
8d35e97c8a4a,v2,,,ok,Other,,Unknown,Did not respond,-1.0,Did not respond,-1.0,,,,Not specified,In Progress,1.0,,,,Not specified,6,,0,False,,2026-07-27 15:53:59.840,False,True,-1,-10,No conversation text
8d99fc65f5d8,v2,Woman,37.0,ok,Cúcuta,Norte de Santander,Venezuela,Did not respond,-1.0,1+ year,4.0,,Yes,,Spanish,Completed,1.0,,,,35-44,3,0.9365333333333333,1,True,2026-07-26 02:39:33.698,2026-07-26 02:39:33.698,False,True,1,11,Brigades and paperwork steps
8defdff024fe,v1,Woman,38.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,9,True,2026-07-15 21:07:43.998,2026-07-15 21:07:43.998,False,True,2,22,Apostilles and birth records
8e550e7fc89a,v1,Man,19.0,ok,Medellín,Antioquia,Venezuela,1–5 years,3.0,1+ year,4.0,4.0,No,Colombia,Spanish,Completed,,,,,18-24,1,,5,True,2026-06-11 23:07:20.509,2026-06-11 23:07:20.509,True,True,1,10,Biometrics and minors' documents
8e58449c3754,v1,Man,28.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,0.0,Yes,Venezuela,Spanish,Completed,,,,,25-34,2,,6,True,2026-07-01 12:56:44.224,2026-07-01 12:56:44.224,False,False,5,50,Services and integration
8e5b3257d1da,v1,Woman,22.0,ok,Medellín,Antioquia,Venezuela,1–5 years,3.0,1+ year,4.0,1.0,No,Colombia,Spanish,Completed,,,,,18-24,1,,8,True,2026-03-26 17:13:07.160,2026-03-26 17:13:07.160,False,True,4,40,Health access and registration
8e6184172115,v1,Woman,50.0,ok,Bogotá,Bogotá,Venezuela,5+ years,4.0,1+ year,4.0,0.0,Yes,Argentina,Spanish,Completed,,,,,45-54,4,,0,False,,2026-07-08 17:35:54.356,False,False,-1,-10,No conversation text
8f17e48d5f7e,v1,Woman,30.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,3.0,Yes,,Spanish,Completed,,,,,25-34,2,,4,True,2026-06-18 12:44:36.069,2026-06-18 12:44:36.069,False,True,2,20,Family nationality options
8f22a38fba39,v1,Woman,48.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,1.0,No,Colombia,Spanish,Completed,,,,,45-54,4,,1,True,2026-03-25 13:46:42.884,2026-03-25 13:46:42.884,False,True,4,41,Food and shelter from organisations
8f8014dd3ca2,v1,Man,50.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,1.0,No,Venezuela,Spanish,Completed,,,,,45-54,4,,3,True,2026-03-25 15:14:33.375,2026-03-25 15:14:33.375,False,False,4,40,Health access and registration
8fb35ab03ccb,v1,Man,39.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,2.0,Yes,Argentina,Spanish,Completed,,,,,35-44,3,,2,True,2026-07-10 15:51:32.908,2026-07-10 15:51:32.908,False,False,2,20,Family nationality options
8fba22e0d099,v1,Woman,28.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,0.0,No,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-07-14 22:59:08.215,2026-07-14 22:59:08.215,False,True,1,11,Brigades and paperwork steps
8fd38bd038b5,v1,Man,24.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,1.0,Yes,Argentina,Spanish,Completed,,,,,18-24,1,,1,True,2026-07-10 22:46:54.944,2026-07-10 22:46:54.944,False,False,2,21,Regularising status abroad
8fda8f0e5106,v1,Man,1.0,unreliable_sub18,Medellín,Antioquia,Venezuela,1–3 months,1.0,Did not respond,-1.0,1.0,Yes,Colombia,Spanish,Completed,,,,,0-17,0,,7,True,2026-07-09 19:21:22.360,2026-07-09 19:21:22.360,False,True,1,10,Biometrics and minors' documents
902fa97f667e,v1,Woman,29.0,ok,Barranquilla,Atlántico,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,4,True,2026-06-13 16:04:00.995,2026-06-13 16:04:00.995,False,True,4,40,Health access and registration
9034f08998f0,v1,Woman,56.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,,No,Colombia,Spanish,Completed,,,,,55+,5,,1,True,2026-07-17 18:51:03.176,2026-07-17 18:51:03.176,False,True,5,50,Services and integration
9073c17379d1,v1,Woman,32.0,ok,Bucaramanga,Santander,Venezuela,3–12 months,2.0,7–12 months,3.0,4.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,4,True,2026-05-05 18:19:53.389,2026-05-05 18:19:53.389,True,True,3,31,Expiring permits and renewals
90a9c5ed7580,v1,Woman,37.0,ok,Santa Marta,Magdalena,Venezuela,1–5 years,3.0,Did not respond,-1.0,1.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,1,True,2026-06-12 22:49:00.315,2026-06-12 22:49:00.315,False,True,1,11,Brigades and paperwork steps
90b569f486eb,v1,Man,32.0,ok,Ipiales,Nariño,Venezuela,1–5 years,3.0,< 1 month,0.0,1.0,Yes,Venezuela,Spanish,Completed,,,,,25-34,2,,2,True,2026-05-04 21:16:49.832,2026-05-04 21:16:49.832,False,False,5,50,Services and integration
90eb8eb3336a,v1,Woman,42.0,ok,Other,,Venezuela,1–5 years,3.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,5,True,2026-05-25 19:49:12.865,2026-05-25 19:49:12.865,False,True,4,40,Health access and registration
90f9b9d9f534,v1,Man,41.0,ok,Other,,Haiti,5+ years,4.0,< 1 month,0.0,0.0,No,Peru,Spanish,Completed,,,,,35-44,3,,0,False,,2026-04-07 12:37:08.294,False,False,-1,-10,No conversation text
91098e83c5d9,v1,Other or prefer not to say,24.0,ok,Cali,Valle del Cauca,Venezuela,5+ years,4.0,7–12 months,3.0,0.0,Yes,Colombia,Spanish,Completed,,,,,18-24,1,,2,True,2026-05-08 19:38:43.341,2026-05-08 19:38:43.341,False,True,5,50,Services and integration
91aba0850082,v1,Woman,27.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,3,True,2026-05-29 15:17:20.168,2026-05-29 15:17:20.168,False,True,2,21,Regularising status abroad
91e3a0609285,v1,Woman,31.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,0,False,,2026-07-14 21:33:49.719,False,True,-1,-10,No conversation text
91eb0e40a414,v1,Man,29.0,ok,Medellín,Antioquia,Venezuela,1–5 years,3.0,1+ year,4.0,1.0,No,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-06-03 16:31:51.732,2026-06-03 16:31:51.732,False,True,3,31,Expiring permits and renewals
91f1d0aea4de,v1,Man,36.0,ok,Medellín,Antioquia,Venezuela,1–5 years,3.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,2,True,2026-06-08 00:21:30.624,2026-06-08 00:21:30.624,False,True,1,11,Brigades and paperwork steps
91ff28da6cfe,v2,Woman,30.0,ok,Soacha,Cundinamarca,Venezuela,Did not respond,-1.0,1+ year,4.0,,Yes,,Spanish,Completed,1.0,,,,25-34,2,1.23155,1,True,2026-07-27 18:10:32.570,2026-07-27 18:10:32.570,False,True,3,30,Visas and travel abroad
9205d99e1575,v1,Woman,31.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,2.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,3,True,2026-07-14 21:46:32.605,2026-07-14 21:46:32.605,False,True,1,10,Biometrics and minors' documents
920726b4a7d0,v1,Woman,26.0,ok,Barranquilla,Atlántico,Venezuela,1–5 years,3.0,Did not respond,-1.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,4,True,2026-06-13 14:40:15.539,2026-06-13 14:40:15.539,False,True,4,40,Health access and registration
9213dfcc43bb,v1,Woman,27.0,ok,Barranquilla,Atlántico,Venezuela,5+ years,4.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,0,False,,2026-06-16 22:34:46.466,False,True,-1,-10,No conversation text
923ea915bfb1,v1,Other or prefer not to say,32.0,ok,Bogotá,Bogotá,India,1–5 years,3.0,Did not respond,-1.0,0.0,Yes,United States,Spanish,Completed,,,,,25-34,2,,0,False,,2026-04-07 12:33:14.628,False,False,-1,-10,No conversation text
924d9c35fc08,v1,Other or prefer not to say,40.0,ok,Bogotá,Bogotá,Venezuela,< 1 month,0.0,< 1 month,0.0,4.0,Yes,United States,Spanish,Completed,,,,,35-44,3,,9,True,2026-05-11 23:25:23.179,2026-05-11 23:25:23.179,True,False,4,41,Food and shelter from organisations
9282aea69349,v1,Woman,42.0,ok,Cali,Valle del Cauca,Venezuela,5+ years,4.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,0,False,,2026-05-23 19:47:53.731,False,True,-1,-10,No conversation text
9293ff00b6ee,v1,Woman,30.0,ok,Soacha,Cundinamarca,Venezuela,5+ years,4.0,Did not respond,-1.0,0.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-05-14 02:35:34.650,2026-05-14 02:35:34.650,False,True,4,40,Health access and registration
92b37813436b,v1,Woman,35.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,1,True,2026-07-15 01:02:35.767,2026-07-15 01:02:35.767,False,True,1,11,Brigades and paperwork steps
92c906ae713f,v1,Woman,32.0,ok,Soacha,Cundinamarca,Venezuela,1–3 months,1.0,1–3 months,1.0,0.0,Yes,Colombia,Spanish,Completed,1.0,,,,25-34,2,1.0725,1,True,2026-07-27 16:15:09.836,2026-05-13 20:34:05.450,False,True,2,22,Apostilles and birth records
92d7b0a9f8fc,v1,Man,41.0,ok,Medellín,Antioquia,Venezuela,3–12 months,2.0,4–6 months,2.0,4.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,5,True,2026-05-29 18:31:04.109,2026-05-29 18:31:04.109,True,True,2,20,Family nationality options
92d93d16ccf9,v2,Woman,34.0,ok,Bogotá,Bogotá,Venezuela,Did not respond,-1.0,7–12 months,3.0,,Yes,,Spanish,Completed,1.0,,,,25-34,2,0.5188,1,True,2026-07-27 15:56:00.971,2026-07-27 15:56:00.971,False,True,5,50,Services and integration
930b60a9ec31,v1,Woman,54.0,ok,Medellín,Antioquia,Venezuela,1–3 months,1.0,4–6 months,2.0,2.0,Yes,Colombia,Spanish,Completed,,,,,45-54,4,,3,True,2026-07-02 17:02:37.114,2026-07-02 17:02:37.114,False,True,1,10,Biometrics and minors' documents
932b8454df7d,v1,Man,32.0,ok,Medellín,Antioquia,Venezuela,3–12 months,2.0,4–6 months,2.0,4.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,4,True,2026-04-22 02:16:02.748,2026-04-22 02:16:02.748,True,True,1,10,Biometrics and minors' documents
9345677b0964,v1,Man,35.0,ok,Bogotá,Bogotá,Venezuela,5+ years,4.0,1+ year,4.0,7.0,No,Colombia,Spanish,Completed,,,,,35-44,3,,6,True,2026-06-03 20:15:05.549,2026-06-03 20:15:05.549,True,True,1,10,Biometrics and minors' documents
93793a5c59bd,v1,Woman,34.0,ok,Medellín,Antioquia,Venezuela,< 1 month,0.0,< 1 month,0.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,1,True,2026-07-15 14:57:38.388,2026-07-15 14:57:38.388,False,True,3,30,Visas and travel abroad
93b56b2abdba,v1,Man,53.0,ok,Other,,Venezuela,5+ years,4.0,Did not respond,-1.0,1.0,Yes,Colombia,Spanish,Completed,,,,,45-54,4,,2,True,2026-06-16 14:10:02.425,2026-06-16 14:10:02.425,False,True,4,40,Health access and registration
93ec90685c9f,v1,Woman,63.0,ok,Bogotá,Bogotá,Venezuela,5+ years,4.0,1+ year,4.0,4.0,No,Colombia,Spanish,Completed,,,,,55+,5,,12,True,2026-05-14 23:33:29.718,2026-05-14 23:33:29.718,True,True,4,40,Health access and registration
9495fff13123,v1,Woman,5.0,unreliable_sub18,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,2.0,No,Colombia,Spanish,Completed,,,,,0-17,0,,3,True,2026-04-20 16:50:18.537,2026-04-20 16:50:18.537,False,True,2,21,Regularising status abroad
94b7a86b0c3f,v1,Woman,24.0,ok,Medellín,Antioquia,Venezuela,1–5 years,3.0,1+ year,4.0,7.0,No,Colombia,Spanish,Completed,,,,,18-24,1,,8,True,2026-06-02 15:42:49.313,2026-06-02 15:42:49.313,True,True,2,20,Family nationality options
953e3cf164e2,v2,Woman,33.0,ok,Bogotá,Bogotá,Venezuela,Did not respond,-1.0,1+ year,4.0,,Yes,,Spanish,Completed,1.0,,,,25-34,2,,0,False,,2026-07-27 16:31:30.287,False,True,-1,-10,No conversation text
95475686c6e8,v1,Woman,28.0,ok,Ipiales,Nariño,Venezuela,5+ years,4.0,< 1 month,0.0,0.0,Yes,Venezuela,Spanish,Completed,,,,,25-34,2,,5,True,2026-07-10 20:39:50.235,2026-07-10 20:39:50.235,False,False,4,41,Food and shelter from organisations
96045bc947b3,v1,Woman,70.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,,No,Colombia,Spanish,Completed,,,,,55+,5,,1,True,2026-07-22 14:55:01.490,2026-07-22 14:55:01.490,False,True,3,31,Expiring permits and renewals
963a564234a7,v1,Woman,32.0,ok,Other,,Venezuela,5+ years,4.0,1+ year,4.0,2.0,Yes,,Spanish,Completed,,,,,25-34,2,,4,True,2026-05-13 19:11:30.985,2026-05-13 19:11:30.985,False,True,0,0,Starting a business
969fcebd33ec,v1,Woman,28.0,ok,Santa Marta,Magdalena,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,1,True,2026-06-22 21:10:47.271,2026-06-22 21:10:47.271,False,True,0,1,Looking for work and training
96bf8e4f69fa,v1,Woman,34.0,ok,Other,,Venezuela,5+ years,4.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,1,True,2026-05-25 19:48:30.752,2026-05-25 19:48:30.752,False,True,5,50,Services and integration
96cae25a3eb7,v1,Woman,30.0,ok,Medellín,Antioquia,Venezuela,3–12 months,2.0,4–6 months,2.0,12.0,Yes,Venezuela,Spanish,Completed,1.0,v,,,25-34,2,4907.028333333334,15,True,2026-07-09 02:24:26.280,2026-07-09 02:24:26.280,True,False,4,40,Health access and registration
970c5e6500df,v1,Woman,36.0,ok,Santa Marta,Magdalena,Venezuela,1–5 years,3.0,Did not respond,-1.0,0.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,3,True,2026-04-09 11:47:31.460,2026-04-09 11:47:31.460,False,True,2,20,Family nationality options
9716f9eb2deb,v1,Woman,40.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,3,True,2026-07-14 22:25:57.195,2026-07-14 22:25:57.195,False,True,0,0,Starting a business
97727500e60a,v1,Man,47.0,ok,Other,,Venezuela,5+ years,4.0,1+ year,4.0,2.0,Yes,Colombia,Spanish,Completed,,,,,45-54,4,,5,True,2026-06-12 18:15:04.856,2026-06-12 18:15:04.856,False,True,1,10,Biometrics and minors' documents
9802841c02ed,v1,Woman,26.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,< 1 month,0.0,1.0,No,Venezuela,Spanish,Completed,,,,,25-34,2,,1,True,2026-05-08 21:29:16.664,2026-05-08 21:29:16.664,False,False,5,50,Services and integration
991321e4e058,v1,Woman,25.0,ok,Soacha,Cundinamarca,Venezuela,1–5 years,3.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,1,True,2026-06-22 16:41:04.649,2026-06-22 16:41:04.649,False,True,4,41,Food and shelter from organisations
995ce800305d,v1,Woman,23.0,ok,Cúcuta,Norte de Santander,Venezuela,1–3 months,1.0,1–3 months,1.0,0.0,Yes,Colombia,Spanish,Completed,,,,,18-24,1,,5,True,2026-07-14 23:10:39.485,2026-07-14 23:10:39.485,False,True,2,20,Family nationality options
996db8423a02,v1,Woman,34.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,3.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,9,True,2026-07-14 22:00:06.314,2026-07-14 22:00:06.314,False,True,2,22,Apostilles and birth records
99af89ba8f3b,v1,Woman,32.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-07-09 20:01:03.668,2026-07-09 20:01:03.668,False,True,5,50,Services and integration
99d748af0cc0,v1,Woman,52.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,1.0,No,Colombia,Spanish,Completed,,,,,45-54,4,,1,True,2026-05-29 02:30:35.991,2026-05-29 02:30:35.991,False,True,5,50,Services and integration
9a3341e384e1,v1,Man,28.0,ok,Santa Marta,Magdalena,Venezuela,3–12 months,2.0,1+ year,4.0,3.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,3,True,2026-07-09 23:12:56.028,2026-07-09 23:12:56.028,False,True,2,20,Family nationality options
9a84005c901c,v1,Woman,42.0,ok,Santa Marta,Magdalena,Venezuela,1–5 years,3.0,1+ year,4.0,2.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,4,True,2026-06-12 21:03:54.910,2026-06-12 21:03:54.910,False,True,2,22,Apostilles and birth records
9a9909a709cd,v1,Woman,26.0,ok,Other,,Venezuela,5+ years,4.0,1+ year,4.0,3.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,3,True,2026-05-27 20:34:17.613,2026-05-27 20:34:17.613,False,True,1,10,Biometrics and minors' documents
9b0075cc6b91,v1,Man,36.0,ok,Barranquilla,Atlántico,Venezuela,1–5 years,3.0,7–12 months,3.0,2.0,No,Colombia,Spanish,Completed,,,,,35-44,3,,2,True,2026-06-13 13:32:55.190,2026-06-13 13:32:55.190,False,True,1,11,Brigades and paperwork steps
9b2ccbb84f4f,v1,Man,35.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,3.0,No,Colombia,Spanish,Completed,,,,,35-44,3,,3,True,2026-07-14 22:35:15.257,2026-07-14 22:35:15.257,False,True,4,41,Food and shelter from organisations
9b97805bcedb,v1,Woman,32.0,ok,Bogotá,Bogotá,Venezuela,5+ years,4.0,7–12 months,3.0,0.0,Yes,Venezuela,Spanish,Completed,,,,,25-34,2,,2,True,2026-05-13 20:17:24.556,2026-05-13 20:17:24.556,False,False,2,22,Apostilles and birth records
9bd58a2b1cf7,v1,Man,19.0,ok,Barranquilla,Atlántico,Venezuela,5+ years,4.0,1+ year,4.0,0.0,No,Colombia,Spanish,Completed,,,,,18-24,1,,0,False,,2026-06-28 16:23:39.476,False,True,-1,-10,No conversation text
9c3257084b94,v1,Man,63.0,ok,Other,,Venezuela,5+ years,4.0,1+ year,4.0,1.0,No,Colombia,Spanish,Completed,,,,,55+,5,,1,True,2026-07-23 16:26:37.452,2026-07-23 16:26:37.452,False,True,5,50,Services and integration
9c3fdfa26e1c,v1,Woman,1.0,unreliable_sub18,Santa Marta,Magdalena,Venezuela,1–3 months,1.0,1+ year,4.0,1.0,No,Colombia,Spanish,Completed,,,,,0-17,0,,1,True,2026-07-14 16:07:40.476,2026-07-14 16:07:40.476,False,True,3,30,Visas and travel abroad
9c4d5250b5f7,v1,Man,30.0,ok,Cúcuta,Norte de Santander,Venezuela,< 1 month,0.0,< 1 month,0.0,0.0,Yes,United States,Spanish,Completed,,,,,25-34,2,,0,False,,2026-07-10 18:55:22.884,False,False,-1,-10,No conversation text
9c5018bb02d2,v1,Woman,32.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,0,False,,2026-07-15 18:44:12.266,False,True,-1,-10,No conversation text
9c6992dafeae,v1,Woman,32.0,ok,Bogotá,Bogotá,Venezuela,1–5 years,3.0,Did not respond,-1.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-05-13 19:12:35.051,2026-05-13 19:12:35.051,False,True,0,0,Starting a business
9c79fc78d797,v1,Woman,29.0,ok,Bogotá,Bogotá,Venezuela,1–5 years,3.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-03-26 13:40:55.634,2026-03-26 13:40:55.634,False,True,1,11,Brigades and paperwork steps
9c7a3cc59688,v1,Man,32.0,ok,Soacha,Cundinamarca,Venezuela,1–5 years,3.0,Did not respond,-1.0,4.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,4,True,2026-05-14 10:23:34.503,2026-05-14 10:23:34.503,True,True,1,10,Biometrics and minors' documents
9c7d2b9f7321,v1,Woman,26.0,ok,Bogotá,Bogotá,Venezuela,5+ years,4.0,4–6 months,2.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,1,True,2026-06-22 16:42:13.582,2026-06-22 16:42:13.582,False,True,0,0,Starting a business
9c9245ec7777,v1,Woman,24.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,,No,Colombia,Spanish,Completed,,,,,18-24,1,,3,True,2026-07-17 01:11:00.736,2026-07-17 01:11:00.736,False,True,3,30,Visas and travel abroad
9cd63af1ae81,v1,Woman,46.0,ok,Soacha,Cundinamarca,Venezuela,5+ years,4.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,45-54,4,,0,False,,2026-05-13 20:59:27.220,False,True,-1,-10,No conversation text
9ceba850c5ea,v1,Woman,40.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,0.0,Yes,Colombia,Spanish,Completed,,,,,35-44,3,,1,True,2026-07-15 14:42:17.522,2026-07-15 14:42:17.522,False,True,5,50,Services and integration
9d01e11966f7,v1,Man,31.0,ok,Cúcuta,Norte de Santander,Venezuela,1–5 years,3.0,1+ year,4.0,,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,2,True,2026-07-22 20:25:23.813,2026-07-22 20:25:23.813,False,True,3,30,Visas and travel abroad
9d06a9320c10,v1,Woman,25.0,ok,Necoclí,Antioquia,Venezuela,1–5 years,3.0,< 1 month,0.0,4.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,4,True,2026-05-07 13:52:54.453,2026-05-07 13:52:54.453,True,True,4,41,Food and shelter from organisations
9d13da642c1d,v1,Man,31.0,ok,Cúcuta,Norte de Santander,Venezuela,3–12 months,2.0,1+ year,4.0,0.0,No,Colombia,Spanish,Completed,,,,,25-34,2,,0,False,,2026-04-28 19:19:28.686,False,True,-1,-10,No conversation text
9d1a7452fdbf,v1,Woman,31.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,5,True,2026-07-18 01:14:52.399,2026-07-18 01:14:52.399,False,True,1,10,Biometrics and minors' documents
9d46ea5d0c26,v1,Woman,24.0,ok,Cúcuta,Norte de Santander,Venezuela,1–3 months,1.0,1+ year,4.0,,Yes,Colombia,Spanish,Completed,,,,,18-24,1,,1,True,2026-07-16 21:22:02.767,2026-07-16 21:22:02.767,False,True,1,11,Brigades and paperwork steps
9d5222baadcf,v1,Man,22.0,ok,Medellín,Antioquia,Venezuela,1–3 months,1.0,1+ year,4.0,2.0,No,Colombia,Spanish,Completed,,,,,18-24,1,,4,True,2026-05-29 16:54:47.227,2026-05-29 16:54:47.227,False,True,2,20,Family nationality options
9d7b24a63bc5,v1,Woman,30.0,ok,Bogotá,Bogotá,Cuba,3–12 months,2.0,Did not respond,-1.0,6.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,5,True,2026-05-25 22:20:59.667,2026-05-25 22:20:59.667,True,True,2,21,Regularising status abroad
9d8a3f92a7aa,v1,Woman,29.0,ok,Medellín,Antioquia,Venezuela,5+ years,4.0,1+ year,4.0,9.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,11,True,2026-05-05 16:36:49.598,2026-05-05 16:36:49.598,True,True,2,20,Family nationality options
9de723d55df3,v1,Man,8.0,unreliable_sub18,Other,,Venezuela,5+ years,4.0,1+ year,4.0,2.0,Yes,Venezuela,Spanish,Completed,,,,,0-17,0,,3,True,2026-06-26 00:14:45.610,2026-06-26 00:14:45.610,False,False,1,10,Biometrics and minors' documents
9deb9afea846,v1,Woman,61.0,ok,Medellín,Antioquia,Venezuela,3–12 months,2.0,1+ year,4.0,0.0,No,,Spanish,Completed,,,,,55+,5,,0,False,,2026-05-28 22:08:23.005,False,True,-1,-10,No conversation text
9e43124c2957,v1,Woman,31.0,ok,Cúcuta,Norte de Santander,Venezuela,5+ years,4.0,1+ year,4.0,1.0,Yes,Colombia,Spanish,Completed,,,,,25-34,2,,1,True,2026-07-10 15:40:24.420,2026-07-10 15:40:24.420,False,True,1,11,Brigades and paperwork steps
