cluster_id,user_id,term,weight
0,d1708ab4ac5b,muchas,0.002296241269445272
0,e1f13dfde3bc,muchas,0.002296241269445272
0,bea69498fbd0,marta,0.002296241269445272
0,c802a23c8e42,marta,0.006888723808335816
0,d1c4e8d8c4d7,marta,0.002296241269445272
0,5a7576901649,cúcuta,0.002296241269445272
0,756b9018a551,cúcuta,0.002296241269445272
0,84341a8e0b7e,cúcuta,0.002296241269445272
0,a1956d73d403,cúcuta,0.002296241269445272
0,f2ba4d6f6eff,cúcuta,0.002296241269445272
0,049ef16eb70d,brinda,0.0020426453808975536
0,11d359d29a07,brinda,0.0020426453808975536
0,84341a8e0b7e,brinda,0.0020426453808975536
0,9c6992dafeae,brinda,0.0020426453808975536
0,bea69498fbd0,brinda,0.0020426453808975536
0,edfb20856421,brinda,0.0020426453808975536
0,11d359d29a07,consejo,0.0020426453808975536
0,48b29e9b74b3,consejo,0.0020426453808975536
0,5a7576901649,santander,0.0020426453808975536
0,8adfd0f355e9,santander,0.0020426453808975536
0,e1f13dfde3bc,aplicar,0.0020426453808975536
0,ebb0abd50de4,aplicar,0.0020426453808975536
1,06433e895ee5,biométrico,0.01751261545977329
1,507f2bfaddcc,biométrico,0.008756307729886646
1,5a7498cf5cbc,biométrico,0.008756307729886646
1,72fd8e1853ee,biométrico,0.008756307729886646
1,c44634a0d0af,biométrico,0.008756307729886646
1,cf7ef4f07578,biométrico,0.008756307729886646
1,01b6e41756d9,tutor,0.006687573560733315
1,1fa40aefa1ca,tutor,0.006687573560733315
1,2b4f1562fa44,tutor,0.006687573560733315
1,3599f0b9b4e9,tutor,0.006687573560733315
1,5af71ce15ba4,tutor,0.006687573560733315
1,5bfad0d03abe,tutor,0.006687573560733315
1,69021f582f06,tutor,0.006687573560733315
1,797bfbba2242,tutor,0.006687573560733315
1,7d42365ec542,tutor,0.006687573560733315
1,8fba22e0d099,tutor,0.006687573560733315
1,9345677b0964,tutor,0.006687573560733315
1,9b0075cc6b91,tutor,0.006687573560733315
1,9e9bfc052bc8,tutor,0.006687573560733315
1,a14634aae815,tutor,0.01337514712146663
1,a1a62d5f08bb,tutor,0.01337514712146663
1,a5dadd4e8d83,tutor,0.006687573560733315
1,b3c0e6b6e9a1,tutor,0.006687573560733315
1,c30ddc5d3f63,tutor,0.006687573560733315
1,d70599256661,tutor,0.01337514712146663
1,dca09edeb442,tutor,0.006687573560733315
