user_id,instrument_version,stage_order,stage
e23546b81515,v1,0,registration started
e23546b81515,v1,1,registration completed
be1030057619,v1,0,registration started
be1030057619,v1,1,registration completed
86589ef84d58,v1,0,registration started
86589ef84d58,v1,1,registration completed
b9f74543e0a3,v1,0,registration started
b9f74543e0a3,v1,1,registration completed
78b3dbf30200,v1,0,registration started
78b3dbf30200,v1,1,registration completed
f2540154103f,v1,0,registration started
f2540154103f,v1,1,registration completed
2191b93bf7b5,v1,0,registration started
2191b93bf7b5,v1,1,registration completed
2d411cc2c22a,v1,0,registration started
2d411cc2c22a,v1,1,registration completed
0bd6a1517cd4,v1,0,registration started
0bd6a1517cd4,v1,1,registration completed
22b948dd4918,v1,0,registration started
22b948dd4918,v1,1,registration completed
36574b853fbc,v1,0,registration started
36574b853fbc,v1,1,registration completed
d40966e0b7a4,v1,0,registration started
d40966e0b7a4,v1,1,registration completed
dad67fee72e3,v1,0,registration started
dad67fee72e3,v1,1,registration completed
76087f2004aa,v1,0,registration started
76087f2004aa,v1,1,registration completed
1b9a5105a9db,v1,0,registration started
1b9a5105a9db,v1,1,registration completed
ed5f7c488f83,v1,0,registration started
ed5f7c488f83,v1,1,registration completed
a5d221da4a61,v1,0,registration started
a5d221da4a61,v1,1,registration completed
c821037c2495,v1,0,registration started
c821037c2495,v1,1,registration completed
61529bc12cc7,v1,0,registration started
61529bc12cc7,v1,1,registration completed
01c9824c67eb,v1,0,registration started
01c9824c67eb,v1,1,registration completed
d1939489a003,v1,0,registration started
d1939489a003,v1,1,registration completed
573966264c78,v1,0,registration started
573966264c78,v1,1,registration completed
b3c878da29b3,v1,0,registration started
b3c878da29b3,v1,1,registration completed
2578eba6f1bc,v1,0,registration started
2578eba6f1bc,v1,1,registration completed
ccc7d41b56b4,v1,0,registration started
ccc7d41b56b4,v1,1,registration completed
db64856f9ace,v1,0,registration started
db64856f9ace,v1,1,registration completed
e7e6471d8d08,v1,0,registration started
e7e6471d8d08,v1,1,registration completed
57bcca8ebb97,v1,0,registration started
57bcca8ebb97,v1,1,registration completed
41b6ee9f59df,v1,0,registration started
41b6ee9f59df,v1,1,registration completed
45126221f02e,v1,0,registration started
45126221f02e,v1,1,registration completed
3169e6a20c8b,v1,0,registration started
3169e6a20c8b,v1,1,registration completed
8cbaa78b7f53,v1,0,registration started
8cbaa78b7f53,v1,1,registration completed
a1a62d5f08bb,v1,0,registration started
a1a62d5f08bb,v1,1,registration completed
0383b80046b9,v1,0,registration started
0383b80046b9,v1,1,registration completed
487f19ff25af,v1,0,registration started
487f19ff25af,v1,1,registration completed
d886bb9194e9,v1,0,registration started
d886bb9194e9,v1,1,registration completed
7465cb41b2c1,v1,0,registration started
7465cb41b2c1,v1,1,registration completed
4af69dad3bf1,v1,0,registration started
4af69dad3bf1,v1,1,registration completed
5a7498cf5cbc,v1,0,registration started
5a7498cf5cbc,v1,1,registration completed
c494e85241dd,v1,0,registration started
c494e85241dd,v1,1,registration completed
036275add5eb,v1,0,registration started
036275add5eb,v1,1,registration completed
5f53f39e9f4e,v1,0,registration started
5f53f39e9f4e,v1,1,registration completed
8151bb57be3e,v1,0,registration started
8151bb57be3e,v1,1,registration completed
eba15300ac71,v1,0,registration started
eba15300ac71,v1,1,registration completed
93b56b2abdba,v1,0,registration started
93b56b2abdba,v1,1,registration completed
628e143864d2,v1,0,registration started
628e143864d2,v1,1,registration completed
5120edad4c99,v1,0,registration started
5120edad4c99,v1,1,registration completed
e4bb3d69fa67,v1,0,registration started
e4bb3d69fa67,v1,1,registration completed
0e39f120f47d,v1,0,registration started
0e39f120f47d,v1,1,registration completed
9213dfcc43bb,v1,0,registration started
9213dfcc43bb,v1,1,registration completed
e253e90e463e,v1,0,registration started
e253e90e463e,v1,1,registration completed
3e50d7b566a3,v1,0,registration started
3e50d7b566a3,v1,1,registration completed
6a4edfd40e68,v1,0,registration started
6a4edfd40e68,v1,1,registration completed
e8d16804b787,v1,0,registration started
e8d16804b787,v1,1,registration completed
cd237f294dba,v1,0,registration started
cd237f294dba,v1,1,registration completed
66c4ad0769aa,v1,0,registration started
66c4ad0769aa,v1,1,registration completed
a362578e8741,v1,0,registration started
a362578e8741,v1,1,registration completed
0765abd5a93d,v1,0,registration started
0765abd5a93d,v1,1,registration completed
c51d4492a83b,v1,0,registration started
c51d4492a83b,v1,1,registration completed
2e7fb3da27a8,v1,0,registration started
2e7fb3da27a8,v1,1,registration completed
17c99caae844,v1,0,registration started
17c99caae844,v1,1,registration completed
9e4727f44f04,v1,0,registration started
9e4727f44f04,v1,1,registration completed
3aa53a743056,v1,0,registration started
3aa53a743056,v1,1,registration completed
086e0bde9d76,v1,0,registration started
086e0bde9d76,v1,1,registration completed
712a05510899,v1,0,registration started
712a05510899,v1,1,registration completed
0be817c3db2e,v1,0,registration started
0be817c3db2e,v1,1,registration completed
6c4e1033a6f4,v1,0,registration started
6c4e1033a6f4,v1,1,registration completed
6312454c1ad8,v1,0,registration started
6312454c1ad8,v1,1,registration completed
e7f80bee45fd,v1,0,registration started
e7f80bee45fd,v1,1,registration completed
f4686af3b986,v1,0,registration started
f4686af3b986,v1,1,registration completed
8f17e48d5f7e,v1,0,registration started
8f17e48d5f7e,v1,1,registration completed
56d210ca8ced,v1,0,registration started
56d210ca8ced,v1,1,registration completed
b25d4c10e8d8,v1,0,registration started
b25d4c10e8d8,v1,1,registration completed
3c69a8dc1d56,v1,0,registration started
3c69a8dc1d56,v1,1,registration completed
15dc0f6bbd54,v1,0,registration started
15dc0f6bbd54,v1,1,registration completed
481568c9e082,v1,0,registration started
481568c9e082,v1,1,registration completed
cfc17091b6cf,v1,0,registration started
cfc17091b6cf,v1,1,registration completed
762d794c4fbc,v1,0,registration started
762d794c4fbc,v1,1,registration completed
d81df2cad7fc,v1,0,registration started
d81df2cad7fc,v1,1,registration completed
f14f1e38bd33,v1,0,registration started
f14f1e38bd33,v1,1,registration completed
78b3feb46881,v1,0,registration started
78b3feb46881,v1,1,registration completed
daef5948e6af,v1,0,registration started
daef5948e6af,v1,1,registration completed
4f6457eb190e,v1,0,registration started
4f6457eb190e,v1,1,registration completed
5a96e7702cb0,v1,0,registration started
5a96e7702cb0,v1,1,registration completed
a8fd097f45d7,v1,0,registration started
a8fd097f45d7,v1,1,registration completed
23e088703289,v1,0,registration started
23e088703289,v1,1,registration completed
bf22bd88e84f,v1,0,registration started
bf22bd88e84f,v1,1,registration completed
ede539a89ef4,v1,0,registration started
ede539a89ef4,v1,1,registration completed
130232130f4e,v1,0,registration started
130232130f4e,v1,1,registration completed
b8f629c969bb,v1,0,registration started
b8f629c969bb,v1,1,registration completed
dad67fee72e3,v1,0,registration started
dad67fee72e3,v1,1,registration completed
285ad64669e0,v1,0,registration started
285ad64669e0,v1,1,registration completed
4d9fdd15a627,v1,0,registration started
4d9fdd15a627,v1,1,registration completed
d665167a9732,v1,0,registration started
d665167a9732,v1,1,registration completed
f19346cfa019,v1,0,registration started
f19346cfa019,v1,1,registration completed
d0bceaecaaae,v1,0,registration started
d0bceaecaaae,v1,1,registration completed
5d68d7d36dbf,v1,0,registration started
5d68d7d36dbf,v1,1,registration completed
fa43dffe7a35,v1,0,registration started
fa43dffe7a35,v1,1,registration completed
33ccadbfd77c,v1,0,registration started
33ccadbfd77c,v1,1,registration completed
b2273e7bc4a0,v1,0,registration started
b2273e7bc4a0,v1,1,registration completed
4620e676486d,v1,0,registration started
4620e676486d,v1,1,registration completed
5e4e11b7a1b0,v1,0,registration started
5e4e11b7a1b0,v1,1,registration completed
da142d4a5117,v1,0,registration started
da142d4a5117,v1,1,registration completed
56e476735a0f,v1,0,registration started
56e476735a0f,v1,1,registration completed
c102a05bc7bd,v1,0,registration started
c102a05bc7bd,v1,1,registration completed
822956e2ebde,v1,0,registration started
822956e2ebde,v1,1,registration completed
a59fcec78cc4,v1,0,registration started
a59fcec78cc4,v1,1,registration completed
6d7f82ed82f8,v1,0,registration started
6d7f82ed82f8,v1,1,registration completed
d0d71c3f7dc1,v1,0,registration started
d0d71c3f7dc1,v1,1,registration completed
991321e4e058,v1,0,registration started
991321e4e058,v1,1,registration completed
4c2c2ccab7ef,v1,0,registration started
4c2c2ccab7ef,v1,1,registration completed
9c7d2b9f7321,v1,0,registration started
9c7d2b9f7321,v1,1,registration completed
b7ed444bfe49,v1,0,registration started
b7ed444bfe49,v1,1,registration completed
6c99e1a0bd00,v1,0,registration started
6c99e1a0bd00,v1,1,registration completed
2b4f1562fa44,v1,0,registration started
2b4f1562fa44,v1,1,registration completed
09c51cd233c6,v1,0,registration started
09c51cd233c6,v1,1,registration completed
469b37d5ff1e,v1,0,registration started
469b37d5ff1e,v1,1,registration completed
a57647c83ab8,v1,0,registration started
a57647c83ab8,v1,1,registration completed
d751422bce52,v1,0,registration started
d751422bce52,v1,1,registration completed
0e62967fd27d,v1,0,registration started
0e62967fd27d,v1,1,registration completed
a12387bc1be3,v1,0,registration started
a12387bc1be3,v1,1,registration completed
00b7b18ae81a,v1,0,registration started
00b7b18ae81a,v1,1,registration completed
875ddd21c83a,v1,0,registration started
875ddd21c83a,v1,1,registration completed
f0dbcdf1f67e,v1,0,registration started
f0dbcdf1f67e,v1,1,registration completed
4a686437f274,v1,0,registration started
4a686437f274,v1,1,registration completed
19fb6b4a45c3,v1,0,registration started
19fb6b4a45c3,v1,1,registration completed
4f524af45e30,v1,0,registration started
4f524af45e30,v1,1,registration completed
a8b6c91e103d,v1,0,registration started
a8b6c91e103d,v1,1,registration completed
4544c32a7977,v1,0,registration started
4544c32a7977,v1,1,registration completed
7a6ddaad47bb,v1,0,registration started
7a6ddaad47bb,v1,1,registration completed
026d46d84f36,v1,0,registration started
026d46d84f36,v1,1,registration completed
969fcebd33ec,v1,0,registration started
969fcebd33ec,v1,1,registration completed
76c65e1b6c3a,v1,0,registration started
76c65e1b6c3a,v1,1,registration completed
c4008a395ed9,v1,0,registration started
c4008a395ed9,v1,1,registration completed
2280eec9c1e1,v1,0,registration started
2280eec9c1e1,v1,1,registration completed
075f884db357,v1,0,registration started
075f884db357,v1,1,registration completed
5fceb0b65f8e,v1,0,registration started
5fceb0b65f8e,v1,1,registration completed
d1907c132530,v1,0,registration started
d1907c132530,v1,1,registration completed
af0e5c149be0,v1,0,registration started
af0e5c149be0,v1,1,registration completed
70e576a65f54,v1,0,registration started
70e576a65f54,v1,1,registration completed
c5a3d211e7ae,v1,0,registration started
c5a3d211e7ae,v1,1,registration completed
cd5c01dd37cb,v1,0,registration started
cd5c01dd37cb,v1,1,registration completed
54987b876f2a,v1,0,registration started
54987b876f2a,v1,1,registration completed
5c9a4a964857,v1,0,registration started
5c9a4a964857,v1,1,registration completed
44c34c6efe6f,v1,0,registration started
44c34c6efe6f,v1,1,registration completed
883becdeb2ac,v1,0,registration started
883becdeb2ac,v1,1,registration completed
025f8fa9b2ff,v1,0,registration started
025f8fa9b2ff,v1,1,registration completed
e4bb3d69fa67,v1,0,registration started
e4bb3d69fa67,v1,1,registration completed
54f981c3f69d,v1,0,registration started
54f981c3f69d,v1,1,registration completed
3087b37015be,v1,0,registration started
3087b37015be,v1,1,registration completed
ea632a43ed21,v1,0,registration started
ea632a43ed21,v1,1,registration completed
691f9dbcafab,v1,0,registration started
691f9dbcafab,v1,1,registration completed
46da40226356,v1,0,registration started
46da40226356,v1,1,registration completed
eba15300ac71,v1,0,registration started
eba15300ac71,v1,1,registration completed
aa3ef1ca5118,v1,0,registration started
aa3ef1ca5118,v1,1,registration completed
cb52036d2ba0,v1,0,registration started
cb52036d2ba0,v1,1,registration completed
460d24f18102,v1,0,registration started
460d24f18102,v1,1,registration completed
7a7dab29bc17,v1,0,registration started
7a7dab29bc17,v1,1,registration completed
fc5afa9539ce,v1,0,registration started
fc5afa9539ce,v1,1,registration completed
c91427640882,v1,0,registration started
c91427640882,v1,1,registration completed
f09b02668c99,v1,0,registration started
f09b02668c99,v1,1,registration completed
52c3b55e29a6,v1,0,registration started
52c3b55e29a6,v1,1,registration completed
a02ba6b93372,v1,0,registration started
a02ba6b93372,v1,1,registration completed
9de723d55df3,v1,0,registration started
9de723d55df3,v1,1,registration completed
88798bf22b1d,v1,0,registration started
88798bf22b1d,v1,1,registration completed
e0631c168fc6,v1,0,registration started
e0631c168fc6,v1,1,registration completed
ba65623de66c,v1,0,registration started
ba65623de66c,v1,1,registration completed
8b1e864a8753,v1,0,registration started
8b1e864a8753,v1,1,registration completed
22aede07eb2b,v1,0,registration started
22aede07eb2b,v1,1,registration completed
313570b55d25,v1,0,registration started
313570b55d25,v1,1,registration completed
4e549487225a,v1,0,registration started
4e549487225a,v1,1,registration completed
3b6613f603ac,v1,0,registration started
3b6613f603ac,v1,1,registration completed
2040ec3fddb2,v1,0,registration started
2040ec3fddb2,v1,1,registration completed
9bd58a2b1cf7,v1,0,registration started
9bd58a2b1cf7,v1,1,registration completed
e0938d4ee792,v1,0,registration started
e0938d4ee792,v1,1,registration completed
efa2a0117317,v1,0,registration started
efa2a0117317,v1,1,registration completed
cd8f0a22aab9,v1,0,registration started
cd8f0a22aab9,v1,1,registration completed
42070e3f07d1,v1,0,registration started
42070e3f07d1,v1,1,registration completed
adcc6e0b89df,v1,0,registration started
adcc6e0b89df,v1,1,registration completed
20338a2364a6,v1,0,registration started
20338a2364a6,v1,1,registration completed
7b6725641439,v1,0,registration started
7b6725641439,v1,1,registration completed
7d42365ec542,v1,0,registration started
7d42365ec542,v1,1,registration completed
2bcfaa3df52b,v1,0,registration started
2bcfaa3df52b,v1,1,registration completed
21996eb7014b,v1,0,registration started
21996eb7014b,v1,1,registration completed
35e3c97de485,v1,0,registration started
35e3c97de485,v1,1,registration completed
8e58449c3754,v1,0,registration started
8e58449c3754,v1,1,registration completed
30d8ffd038d6,v1,0,registration started
30d8ffd038d6,v1,1,registration completed
e0759bd92787,v1,0,registration started
e0759bd92787,v1,1,registration completed
76a41fe32942,v1,0,registration started
76a41fe32942,v1,1,registration completed
d4f5ff676133,v1,0,registration started
d4f5ff676133,v1,1,registration completed
07a493b2ddeb,v1,0,registration started
07a493b2ddeb,v1,1,registration completed
3dbebe73d557,v1,0,registration started
3dbebe73d557,v1,1,registration completed
456815a6abe9,v1,0,registration started
456815a6abe9,v1,1,registration completed
be2290c9b620,v1,0,registration started
be2290c9b620,v1,1,registration completed
abfde777018e,v1,0,registration started
abfde777018e,v1,1,registration completed
f7a00d1f924f,v1,0,registration started
f7a00d1f924f,v1,1,registration completed
930b60a9ec31,v1,0,registration started
930b60a9ec31,v1,1,registration completed
889b4a2620af,v1,0,registration started
889b4a2620af,v1,1,registration completed
d1cdd2427eda,v1,0,registration started
d1cdd2427eda,v1,1,registration completed
cdf6830413ff,v1,0,registration started
cdf6830413ff,v1,1,registration completed
0e9667c5d4ea,v1,0,registration started
0e9667c5d4ea,v1,1,registration completed
662f81114f99,v1,0,registration started
662f81114f99,v1,1,registration completed
42a64dd883d9,v1,0,registration started
42a64dd883d9,v1,1,registration completed
acbc06e17a31,v1,0,registration started
acbc06e17a31,v1,1,registration completed
5e4e11b7a1b0,v1,0,registration started
5e4e11b7a1b0,v1,1,registration completed
243830d0b711,v1,0,registration started
243830d0b711,v1,1,registration completed
627a8412493d,v1,0,registration started
627a8412493d,v1,1,registration completed
5268b84a6948,v1,0,registration started
5268b84a6948,v1,1,registration completed
ca4753c64539,v1,0,registration started
ca4753c64539,v1,1,registration completed
80c8c630d305,v1,0,registration started
80c8c630d305,v1,1,registration completed
1a1ebc5090d9,v1,0,registration started
1a1ebc5090d9,v1,1,registration completed
f5e4e689d582,v1,0,registration started
f5e4e689d582,v1,1,registration completed
40ee6d43d65c,v1,0,registration started
40ee6d43d65c,v1,1,registration completed
8298f5a136dd,v1,0,registration started
8298f5a136dd,v1,1,registration completed
4f5efd606221,v1,0,registration started
4f5efd606221,v1,1,registration completed
ac39351233b0,v1,0,registration started
ac39351233b0,v1,1,registration completed
566014fe1472,v1,0,registration started
566014fe1472,v1,1,registration completed
63b482be7696,v1,0,registration started
63b482be7696,v1,1,registration completed
46e01298bcfd,v1,0,registration started
46e01298bcfd,v1,1,registration completed
e14d780d7d43,v1,0,registration started
e14d780d7d43,v1,1,registration completed
7f927bb8fcab,v1,0,registration started
7f927bb8fcab,v1,1,registration completed
c373d2c7fef7,v1,0,registration started
c373d2c7fef7,v1,1,registration completed
0f074ab46d1e,v1,0,registration started
0f074ab46d1e,v1,1,registration completed
0592352552c0,v1,0,registration started
0592352552c0,v1,1,registration completed
f2d9fb7d4b26,v1,0,registration started
f2d9fb7d4b26,v1,1,registration completed
b619d81574ce,v1,0,registration started
b619d81574ce,v1,1,registration completed
7dcca471d88b,v1,0,registration started
7dcca471d88b,v1,1,registration completed
2586a6b45571,v1,0,registration started
2586a6b45571,v1,1,registration completed
c31a9704f3b8,v1,0,registration started
c31a9704f3b8,v1,1,registration completed
57550ec17795,v1,0,registration started
57550ec17795,v1,1,registration completed
fd6dddfbb46f,v1,0,registration started
fd6dddfbb46f,v1,1,registration completed
b51f479e47e6,v1,0,registration started
b51f479e47e6,v1,1,registration completed
f1d6da691d80,v1,0,registration started
f1d6da691d80,v1,1,registration completed
0b00b8d61113,v1,0,registration started
0b00b8d61113,v1,1,registration completed
839a27087ef6,v1,0,registration started
839a27087ef6,v1,1,registration completed
1e01c7d59f5c,v1,0,registration started
1e01c7d59f5c,v1,1,registration completed
e07197abcf03,v1,0,registration started
e07197abcf03,v1,1,registration completed
674c5db7c145,v1,0,registration started
674c5db7c145,v1,1,registration completed
e641f51b066c,v1,0,registration started
e641f51b066c,v1,1,registration completed
0bb70b354083,v1,0,registration started
0bb70b354083,v1,1,registration completed
8e6184172115,v1,0,registration started
8e6184172115,v1,1,registration completed
be2473df979a,v1,0,registration started
be2473df979a,v1,1,registration completed
233ec371fc88,v1,0,registration started
233ec371fc88,v1,1,registration completed
ce61e3561d3b,v1,0,registration started
ce61e3561d3b,v1,1,registration completed
3f05c0bfc5e0,v1,0,registration started
3f05c0bfc5e0,v1,1,registration completed
e2c9eb5825cb,v1,0,registration started
e2c9eb5825cb,v1,1,registration completed
7d58df5a9148,v1,0,registration started
7d58df5a9148,v1,1,registration completed
dc18e6c9c281,v1,0,registration started
dc18e6c9c281,v1,1,registration completed
0c9a19b4e12e,v1,0,registration started
0c9a19b4e12e,v1,1,registration completed
4d1880278e03,v1,0,registration started
4d1880278e03,v1,1,registration completed
270e0e39a718,v1,0,registration started
270e0e39a718,v1,1,registration completed
b9560b285146,v1,0,registration started
b9560b285146,v1,1,registration completed
fe86584fe632,v1,0,registration started
fe86584fe632,v1,1,registration completed
29fec7083da2,v1,0,registration started
29fec7083da2,v1,1,registration completed
ef3c1dfce67c,v1,0,registration started
ef3c1dfce67c,v1,1,registration completed
446161d80c77,v1,0,registration started
446161d80c77,v1,1,registration completed
3f5b01660ea3,v1,0,registration started
3f5b01660ea3,v1,1,registration completed
7d8ef9d618c4,v1,0,registration started
7d8ef9d618c4,v1,1,registration completed
456aa48c624b,v1,0,registration started
456aa48c624b,v1,1,registration completed
0a272952bdec,v1,0,registration started
0a272952bdec,v1,1,registration completed
edfb20856421,v1,0,registration started
edfb20856421,v1,1,registration completed
a4fc719bf1be,v1,0,registration started
a4fc719bf1be,v1,1,registration completed
45c773b1a9de,v1,0,registration started
45c773b1a9de,v1,1,registration completed
10362a778226,v1,0,registration started
10362a778226,v1,1,registration completed
65a44749bd95,v1,0,registration started
65a44749bd95,v1,1,registration completed
4e0ffb308d21,v1,0,registration started
4e0ffb308d21,v1,1,registration completed
e06423c70b3e,v1,0,registration started
e06423c70b3e,v1,1,registration completed
075203619289,v1,0,registration started
075203619289,v1,1,registration completed
bdce04ceb108,v1,0,registration started
bdce04ceb108,v1,1,registration completed
0bfd5269e6c5,v1,0,registration started
0bfd5269e6c5,v1,1,registration completed
96cae25a3eb7,v1,0,registration started
96cae25a3eb7,v1,1,registration completed
56ff2ae9af25,v1,0,registration started
56ff2ae9af25,v1,1,registration completed
a4eaf81f7214,v1,0,registration started
a4eaf81f7214,v1,1,registration completed
a91a9f9618e7,v1,0,registration started
a91a9f9618e7,v1,1,registration completed
de1a989d6968,v1,0,registration started
de1a989d6968,v1,1,registration completed
fa203c8b7aaa,v1,0,registration started
fa203c8b7aaa,v1,1,registration completed
ac246d82f8be,v1,0,registration started
ac246d82f8be,v1,1,registration completed
85712e24ea1a,v1,0,registration started
85712e24ea1a,v1,1,registration completed
57d5e7a9a479,v1,0,registration started
57d5e7a9a479,v1,1,registration completed
5c0d66283a45,v1,0,registration started
5c0d66283a45,v1,1,registration completed
119bc2224bd9,v1,0,registration started
119bc2224bd9,v1,1,registration completed
a532a4c4e4d8,v1,0,registration started
a532a4c4e4d8,v1,1,registration completed
57d1fbeee6f3,v1,0,registration started
57d1fbeee6f3,v1,1,registration completed
6716d6bbff62,v1,0,registration started
6716d6bbff62,v1,1,registration completed
c2f0b78bdd17,v1,0,registration started
c2f0b78bdd17,v1,1,registration completed
001ea31cd267,v1,0,registration started
001ea31cd267,v1,1,registration completed
5390f9e444bc,v1,0,registration started
5390f9e444bc,v1,1,registration completed
8fda8f0e5106,v1,0,registration started
8fda8f0e5106,v1,1,registration completed
c4aec67a23b2,v1,0,registration started
c4aec67a23b2,v1,1,registration completed
d03b0a77cb71,v1,0,registration started
d03b0a77cb71,v1,1,registration completed
99af89ba8f3b,v1,0,registration started
99af89ba8f3b,v1,1,registration completed
2b262344b693,v1,0,registration started
2b262344b693,v1,1,registration completed
d244ebba0a52,v1,0,registration started
d244ebba0a52,v1,1,registration completed
c4014967c5a8,v1,0,registration started
c4014967c5a8,v1,1,registration completed
d324748a5ef2,v1,0,registration started
d324748a5ef2,v1,1,registration completed
da9b3d0b79c7,v1,0,registration started
da9b3d0b79c7,v1,1,registration completed
4731ffa6f062,v1,0,registration started
4731ffa6f062,v1,1,registration completed
9a3341e384e1,v1,0,registration started
9a3341e384e1,v1,1,registration completed
4c4fa2ece9fc,v1,0,registration started
4c4fa2ece9fc,v1,1,registration completed
2d05fe6b49ed,v1,0,registration started
2d05fe6b49ed,v1,1,registration completed
e981043c5f84,v1,0,registration started
e981043c5f84,v1,1,registration completed
27d6dbaeda9b,v1,0,registration started
27d6dbaeda9b,v1,1,registration completed
e4665a7137f2,v1,0,registration started
e4665a7137f2,v1,1,registration completed
05858340bffd,v1,0,registration started
05858340bffd,v1,1,registration completed
069b1ec8e19a,v1,0,registration started
069b1ec8e19a,v1,1,registration completed
7d88570c0518,v1,0,registration started
7d88570c0518,v1,1,registration completed
2decef1bcf1b,v1,0,registration started
2decef1bcf1b,v1,1,registration completed
6cc68e6752b9,v1,0,registration started
6cc68e6752b9,v1,1,registration completed
fee9696650e5,v1,0,registration started
fee9696650e5,v1,1,registration completed
6c911cdfc79b,v1,0,registration started
6c911cdfc79b,v1,1,registration completed
b888ab5fa73e,v1,0,registration started
b888ab5fa73e,v1,1,registration completed
33f4d475bf36,v1,0,registration started
33f4d475bf36,v1,1,registration completed
0c06a3ae4410,v1,0,registration started
0c06a3ae4410,v1,1,registration completed
22f281a2afe0,v1,0,registration started
22f281a2afe0,v1,1,registration completed
f5c65447592e,v1,0,registration started
f5c65447592e,v1,1,registration completed
9e43124c2957,v1,0,registration started
9e43124c2957,v1,1,registration completed
ba633b7960a9,v1,0,registration started
ba633b7960a9,v1,1,registration completed
4843bbfae31d,v1,0,registration started
4843bbfae31d,v1,1,registration completed
8fb35ab03ccb,v1,0,registration started
8fb35ab03ccb,v1,1,registration completed
b19d1b8bc21d,v1,0,registration started
b19d1b8bc21d,v1,1,registration completed
a2c0b868550c,v1,0,registration started
a2c0b868550c,v1,1,registration completed
80e2987ded61,v1,0,registration started
80e2987ded61,v1,1,registration completed
fd7db0dddc6e,v1,0,registration started
fd7db0dddc6e,v1,1,registration completed
d082e0a9ebc0,v1,0,registration started
d082e0a9ebc0,v1,1,registration completed
2737851eca6d,v1,0,registration started
2737851eca6d,v1,1,registration completed
dca09edeb442,v1,0,registration started
dca09edeb442,v1,1,registration completed
b9644585b28c,v1,0,registration started
b9644585b28c,v1,1,registration completed
5d6dec41a134,v1,0,registration started
5d6dec41a134,v1,1,registration completed
f612c9db65bf,v1,0,registration started
f612c9db65bf,v1,1,registration completed
6ef03228368d,v1,0,registration started
6ef03228368d,v1,1,registration completed
397a36b4f577,v1,0,registration started
397a36b4f577,v1,1,registration completed
1c970ecb2426,v1,0,registration started
1c970ecb2426,v1,1,registration completed
b2635e9a6a7f,v1,0,registration started
b2635e9a6a7f,v1,1,registration completed
9c4d5250b5f7,v1,0,registration started
9c4d5250b5f7,v1,1,registration completed
69021f582f06,v1,0,registration started
69021f582f06,v1,1,registration completed
95475686c6e8,v1,0,registration started
95475686c6e8,v1,1,registration completed
8fd38bd038b5,v1,0,registration started
8fd38bd038b5,v1,1,registration completed
2bb214172488,v1,0,registration started
2bb214172488,v1,1,registration completed
d9f4bec66e38,v1,0,registration started
d9f4bec66e38,v1,1,registration completed
0eab3fd26823,v1,0,registration started
0eab3fd26823,v1,1,registration completed
18c313934434,v1,0,registration started
18c313934434,v1,1,registration completed
d948afba6543,v1,0,registration started
d948afba6543,v1,1,registration completed
1ac60e26b75c,v1,0,registration started
1ac60e26b75c,v1,1,registration completed
dcc6416eec45,v1,0,registration started
dcc6416eec45,v1,1,registration completed
558b7308b51f,v1,0,registration started
558b7308b51f,v1,1,registration completed
ea8450b3cca0,v1,0,registration started
ea8450b3cca0,v1,1,registration completed
a14634aae815,v1,0,registration started
a14634aae815,v1,1,registration completed
00a16c4cc1a9,v1,0,registration started
00a16c4cc1a9,v1,1,registration completed
156d12a7898d,v1,0,registration started
156d12a7898d,v1,1,registration completed
cf8a9ac2cbfb,v1,0,registration started
cf8a9ac2cbfb,v1,1,registration completed
a57bd1493638,v1,0,registration started
a57bd1493638,v1,1,registration completed
08db054d54ab,v1,0,registration started
08db054d54ab,v1,1,registration completed
e8f04698e92b,v1,0,registration started
e8f04698e92b,v1,1,registration completed
09c021949aab,v1,0,registration started
09c021949aab,v1,1,registration completed
cb5279bccac6,v1,0,registration started
cb5279bccac6,v1,1,registration completed
573e6c215f14,v1,0,registration started
573e6c215f14,v1,1,registration completed
4e8e74ec90d1,v1,0,registration started
4e8e74ec90d1,v1,1,registration completed
ab58aac073e8,v1,0,registration started
ab58aac073e8,v1,1,registration completed
38fd005f0ed3,v1,0,registration started
38fd005f0ed3,v1,1,registration completed
aeaaa7badeb4,v1,0,registration started
aeaaa7badeb4,v1,1,registration completed
6fe86a915960,v1,0,registration started
6fe86a915960,v1,1,registration completed
ef3c1dfce67c,v1,0,registration started
ef3c1dfce67c,v1,1,registration completed
9c3fdfa26e1c,v1,0,registration started
9c3fdfa26e1c,v1,1,registration completed
8615c2d14f34,v1,0,registration started
8615c2d14f34,v1,1,registration completed
26e6ed3de35d,v1,0,registration started
26e6ed3de35d,v1,1,registration completed
7e4fea5057a2,v1,0,registration started
7e4fea5057a2,v1,1,registration completed
7d04167f1e95,v1,0,registration started
7d04167f1e95,v1,1,registration completed
cb0f573492bd,v1,0,registration started
cb0f573492bd,v1,1,registration completed
0d9f65e2be63,v1,0,registration started
0d9f65e2be63,v1,1,registration completed
26f794aecdb1,v1,0,registration started
26f794aecdb1,v1,1,registration completed
91e3a0609285,v1,0,registration started
91e3a0609285,v1,1,registration completed
9e9bfc052bc8,v1,0,registration started
9e9bfc052bc8,v1,1,registration completed
e8adce6f57db,v1,0,registration started
e8adce6f57db,v1,1,registration completed
507f2bfaddcc,v1,0,registration started
507f2bfaddcc,v1,1,registration completed
ec9a0465994d,v1,0,registration started
ec9a0465994d,v1,1,registration completed
b31b4c04a6a6,v1,0,registration started
b31b4c04a6a6,v1,1,registration completed
